model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error,token_count,clean_token_count,token_increase,clean_example_score,example_drop,x,y
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572978e66aef051400154f78,idf,What kind of light is important for chloroplasts to divide?,"Light has been shown to be a requirement for chloroplast division. Chloroplasts can grow and progress through some of the constriction stages under poor quality green light, but are slow to complete division—they require exposure to bright white light to complete division. Spinach leaves grown under green light have been observed to contain many large dumbbell-shaped chloroplasts. Exposure to white light can stimulate these chloroplasts to divide and reduce the population of dumbbell-shaped chloroplasts.","[""bright white light"", ""white light"", ""bright white light""]",10,corrupted,keyboard,any,1,1,True,hard,none,What kind of light is important for chloroplasts to dicude?,43226556.0,"[{""edit_num"": 1, ""old"": ""divide"", ""new"": ""dicude"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,2,Bright white light,1.0,1.0,1.0,,0.607403111000167,,14,13,1,1.0,0.0,-10.701668,10.724573
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572978e66aef051400154f78,idf,What kind of light is important for chloroplasts to divide?,"Light has been shown to be a requirement for chloroplast division. Chloroplasts can grow and progress through some of the constriction stages under poor quality green light, but are slow to complete division—they require exposure to bright white light to complete division. Spinach leaves grown under green light have been observed to contain many large dumbbell-shaped chloroplasts. Exposure to white light can stimulate these chloroplasts to divide and reduce the population of dumbbell-shaped chloroplasts.","[""bright white light"", ""white light"", ""bright white light""]",10,corrupted,keyboard,any,2,2,True,hard,none,What mjnd of light is important for chloroplasts to dicude?,43226556.0,"[{""edit_num"": 1, ""old"": ""divide"", ""new"": ""dicude"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""kind"", ""new"": ""mjnd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,4,Bright white light,1.0,1.0,1.0,,0.6240525840003102,,15,13,2,1.0,0.0,5.501697,12.999537
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572978e66aef051400154f78,idf,What kind of light is important for chloroplasts to divide?,"Light has been shown to be a requirement for chloroplast division. Chloroplasts can grow and progress through some of the constriction stages under poor quality green light, but are slow to complete division—they require exposure to bright white light to complete division. Spinach leaves grown under green light have been observed to contain many large dumbbell-shaped chloroplasts. Exposure to white light can stimulate these chloroplasts to divide and reduce the population of dumbbell-shaped chloroplasts.","[""bright white light"", ""white light"", ""bright white light""]",10,corrupted,keyboard,any,3,3,True,hard,none,What mjnd of light is important for chllroplasgs to dicude?,43226556.0,"[{""edit_num"": 1, ""old"": ""divide"", ""new"": ""dicude"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""kind"", ""new"": ""mjnd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 1], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""chloroplasts"", ""new"": ""chllroplasgs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [3, 10], ""operation_count"": 2}]",0.0,6,Bright white light,1.0,1.0,1.0,,0.6253815290001512,,18,13,5,1.0,0.0,16.189453,11.638573
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,clean,none,none,0,0,True,none,none,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,,[],,0,random noise,1.0,1.0,1.0,,0.759734473998833,,21,21,0,1.0,0.0,-14.20594,9.118041
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,corrupted,keyboard,any,1,1,True,hard,none,What does the Riemann hypothesis state the source of irregularity in the distribution of poinrw comes from?,42165814.0,"[{""edit_num"": 1, ""old"": ""points"", ""new"": ""poinrw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 14, ""char_indices"": [4, 5], ""operation_count"": 2}]",0.0,2,random noise,1.0,1.0,1.0,,0.8643608269994729,,23,21,2,1.0,0.0,-8.715564,8.897226
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,corrupted,keyboard,any,2,2,True,hard,none,What does the Riemann hypothesis state the source of urrrgularity in the distribution of poinrw comes from?,42165814.0,"[{""edit_num"": 1, ""old"": ""points"", ""new"": ""poinrw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 14, ""char_indices"": [4, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""irregularity"", ""new"": ""urrrgularity"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,4,random noise,1.0,1.0,1.0,,0.8629082539991941,,25,21,4,1.0,0.0,0.65350384,9.247315
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,corrupted,keyboard,any,3,3,True,hard,none,What does the Riemann hyllthesis state the source of urrrgularity in the distribution of poinrw comes from?,42165814.0,"[{""edit_num"": 1, ""old"": ""points"", ""new"": ""poinrw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 14, ""char_indices"": [4, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""irregularity"", ""new"": ""urrrgularity"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""hypothesis"", ""new"": ""hyllthesis"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,6,random noise,1.0,1.0,1.0,,0.8700348599995777,,27,21,6,1.0,0.0,5.592683,9.4455385
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,clean,none,none,0,0,True,none,none,What are the phagocytes that are located in tissues in contact with the external environment called?,,[],,0,Dendritic cells,1.0,1.0,1.0,,0.7262009070000204,,19,19,0,1.0,0.0,-15.052741,10.2330065
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,corrupted,keyboard,any,1,1,True,hard,none,What are the phagocytes fhqt are located in tissues in contact with the external environment called?,42405982.0,"[{""edit_num"": 1, ""old"": ""that"", ""new"": ""fhqt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,2,Dendritic cells,1.0,1.0,1.0,,0.81973786799972,,20,19,1,1.0,0.0,-1.7616383,11.557354
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,corrupted,keyboard,any,2,2,True,hard,none,What are the phagocytes fhqt are located in tiszyes in contact with the external environment called?,42405982.0,"[{""edit_num"": 1, ""old"": ""that"", ""new"": ""fhqt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""tissues"", ""new"": ""tiszyes"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,4,Dendritic cells,1.0,1.0,1.0,,0.7820289850005793,,23,19,4,1.0,0.0,8.257115,11.610121
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,corrupted,keyboard,any,3,3,True,hard,none,What are the phagocytes fhqt are locqtrd in tiszyes in contact with the external environment called?,42405982.0,"[{""edit_num"": 1, ""old"": ""that"", ""new"": ""fhqt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""tissues"", ""new"": ""tiszyes"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""located"", ""new"": ""locqtrd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,6,Dendritic cells,1.0,1.0,1.0,,0.7851774190003198,,26,19,7,1.0,0.0,16.574442,10.87216
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,clean,none,none,0,0,True,none,none,When was consumption inequality lower than it had been in 1986?,,[],,0,2001,1.0,1.0,1.0,,0.8746839449995605,,14,14,0,1.0,0.0,-16.863743,1.1243839
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,corrupted,keyboard,any,1,1,True,hard,none,When was consumption inrauality lower than it had been in 1986?,43356647.0,"[{""edit_num"": 1, ""old"": ""inequality"", ""new"": ""inrauality"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,2,2001,1.0,1.0,1.0,,0.8756150859990157,,16,14,2,1.0,0.0,-7.9451485,3.2601337
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,corrupted,keyboard,any,2,2,True,hard,none,When was consumption inrauality lower tgsn it had been in 1986?,43356647.0,"[{""edit_num"": 1, ""old"": ""inequality"", ""new"": ""inrauality"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""than"", ""new"": ""tgsn"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,4,2001,1.0,1.0,1.0,,0.8721022009995067,,18,14,4,1.0,0.0,3.7052326,4.2814736
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,corrupted,keyboard,any,3,3,True,hard,none,When was consumotiln inrauality lower tgsn it had been in 1986?,43356647.0,"[{""edit_num"": 1, ""old"": ""inequality"", ""new"": ""inrauality"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""than"", ""new"": ""tgsn"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""consumption"", ""new"": ""consumotiln"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [6, 9], ""operation_count"": 2}]",0.0,6,2001,1.0,1.0,1.0,,0.8741208159990492,,21,14,7,1.0,0.0,13.702489,6.123173
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,clean,none,none,0,0,True,none,none,What topic do private bills typically have?,,[],,0,large-scale development projects,1.0,1.0,1.0,,0.7171606350002548,,8,8,0,1.0,0.0,-21.31605,5.1570234
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,corrupted,keyboard,any,1,1,True,hard,none,What topic do orivafe bills typically have?,42666164.0,"[{""edit_num"": 1, ""old"": ""private"", ""new"": ""orivafe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 5], ""operation_count"": 2}]",0.0,2,large-scale development projects,1.0,1.0,1.0,,0.790086501998303,,10,8,2,1.0,0.0,-8.638568,6.6972504
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,corrupted,keyboard,any,2,2,True,hard,none,What topic do orivafe bills typically hacr?,42666164.0,"[{""edit_num"": 1, ""old"": ""private"", ""new"": ""orivafe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""have"", ""new"": ""hacr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,4,large-scale development projects,1.0,1.0,1.0,,0.7743689819999418,,11,8,3,1.0,0.0,-0.2845969,7.4249
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,corrupted,keyboard,any,3,3,True,hard,none,What topic do orivafe bilkx typically hacr?,42666164.0,"[{""edit_num"": 1, ""old"": ""private"", ""new"": ""orivafe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""have"", ""new"": ""hacr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""bills"", ""new"": ""bilkx"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,6,large-scale development projects,1.0,1.0,1.0,,0.7746428829996148,,13,8,5,1.0,0.0,7.6597214,7.958089
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,clean,none,none,0,0,True,none,none,Who was an important early figure in the Islamic revival in India?,,[],,0,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,0.9982505010011664,,13,13,0,1.0,0.0,-17.105505,1.7072046
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,corrupted,keyboard,any,1,1,True,hard,none,Who was an important early figure in the Ixlanic revival in India?,43526766.0,"[{""edit_num"": 1, ""old"": ""Islamic"", ""new"": ""Ixlanic"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 4], ""operation_count"": 2}]",0.0,2,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,0.9997500359986587,,16,13,3,1.0,0.0,-8.221545,1.783258
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,corrupted,keyboard,any,2,2,True,hard,none,Who was an important datly figure in the Ixlanic revival in India?,43526766.0,"[{""edit_num"": 1, ""old"": ""Islamic"", ""new"": ""Ixlanic"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""early"", ""new"": ""datly"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,1.0871068379983626,,17,13,4,1.0,0.0,-2.7592907,3.015457
