model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error,token_count,clean_token_count,token_increase,clean_example_score,example_drop,x,y
Qwen/Qwen3-4B,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,corrupted,keyboard,any,2,2,True,hard,none,What does the Riemann hypothesis state the source of urrrgularity in the distribution of poinrw comes from?,42165814.0,"[{""edit_num"": 1, ""old"": ""points"", ""new"": ""poinrw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 14, ""char_indices"": [4, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""irregularity"", ""new"": ""urrrgularity"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,4,random noise,1.0,1.0,1.0,,1.1588399370002662,,25,21,4,1.0,0.0,-21.877724,-12.1785755
Qwen/Qwen3-4B,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,corrupted,keyboard,any,3,3,True,hard,none,What does the Riemann hyllthesis state the source of urrrgularity in the distribution of poinrw comes from?,42165814.0,"[{""edit_num"": 1, ""old"": ""points"", ""new"": ""poinrw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 14, ""char_indices"": [4, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""irregularity"", ""new"": ""urrrgularity"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""hypothesis"", ""new"": ""hyllthesis"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,6,random noise,1.0,1.0,1.0,,1.16154092799934,,27,21,6,1.0,0.0,-28.498026,-6.497111
Qwen/Qwen3-4B,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,clean,none,none,0,0,True,none,none,What are the phagocytes that are located in tissues in contact with the external environment called?,,[],,0,Dendritic cells.,1.0,1.0,1.0,,1.0545058950001476,,19,19,0,1.0,0.0,5.9306226,-35.12813
Qwen/Qwen3-4B,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,corrupted,keyboard,any,1,1,True,hard,none,What are the phagocytes fhqt are located in tissues in contact with the external environment called?,42405982.0,"[{""edit_num"": 1, ""old"": ""that"", ""new"": ""fhqt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,2,Dendritic cells.,1.0,1.0,1.0,,1.213391080999827,,20,19,1,1.0,0.0,-16.20587,-18.305098
Qwen/Qwen3-4B,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,corrupted,keyboard,any,2,2,True,hard,none,What are the phagocytes fhqt are located in tiszyes in contact with the external environment called?,42405982.0,"[{""edit_num"": 1, ""old"": ""that"", ""new"": ""fhqt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""tissues"", ""new"": ""tiszyes"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,4,Dendritic cells.,1.0,1.0,1.0,,1.0883469410000544,,23,19,4,1.0,0.0,-24.147572,-13.4937
Qwen/Qwen3-4B,,hf,squad,5729efab3f37b319004785cf,idf,What are the phagocytes that are located in tissues in contact with the external environment called?,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system. Dendritic cells serve as a link between the bodily tissues and the innate and adaptive immune systems, as they present antigens to T cells, one of the key cell types of the adaptive immune system.","[""Dendritic cells"", ""Dendritic cells"", ""Dendritic cells""]",16,corrupted,keyboard,any,3,3,True,hard,none,What are the phagocytes fhqt are locqtrd in tiszyes in contact with the external environment called?,42405982.0,"[{""edit_num"": 1, ""old"": ""that"", ""new"": ""fhqt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""tissues"", ""new"": ""tiszyes"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""located"", ""new"": ""locqtrd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,6,Dendritic cells,1.0,1.0,1.0,,1.042750180999974,,26,19,7,1.0,0.0,-31.605522,-9.408781
Qwen/Qwen3-4B,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,clean,none,none,0,0,True,none,none,When was consumption inequality lower than it had been in 1986?,,[],,0,2001,1.0,1.0,1.0,,1.2694815510003536,,16,16,0,1.0,0.0,8.70342,-6.3831286
Qwen/Qwen3-4B,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,corrupted,keyboard,any,1,1,True,hard,none,When was consumption inrauality lower than it had been in 1986?,43356647.0,"[{""edit_num"": 1, ""old"": ""inequality"", ""new"": ""inrauality"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,2,2001,1.0,1.0,1.0,,1.2810778729999583,,18,16,2,1.0,0.0,-5.6144094,-0.9936278
Qwen/Qwen3-4B,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,corrupted,keyboard,any,2,2,True,hard,none,When was consumption inrauality lower tgsn it had been in 1986?,43356647.0,"[{""edit_num"": 1, ""old"": ""inequality"", ""new"": ""inrauality"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""than"", ""new"": ""tgsn"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,4,2001,1.0,1.0,1.0,,1.2859229590003451,,20,16,4,1.0,0.0,-18.716753,2.7937486
Qwen/Qwen3-4B,,hf,squad,572a0c541d046914007796f5,idf,When was consumption inequality lower than it had been in 1986?,"Conservative researchers have argued that income inequality is not significant because consumption, rather than income should be the measure of inequality, and inequality of consumption is less extreme than inequality of income in the US. Will Wilkinson of the libertarian Cato Institute states that ""the weight of the evidence shows that the run-up in consumption inequality has been considerably less dramatic than the rise in income inequality,"" and consumption is more important than income. According to Johnson, Smeeding, and Tory, consumption inequality was actually lower in 2001 than it was in 1986. The debate is summarized in ""The Hidden Prosperity of the Poor"" by journalist Thomas B. Edsall. Other studies have not found consumption inequality less dramatic than household income inequality, and the CBO's study found consumption data not ""adequately"" capturing ""consumption by high-income households"" as it does their income, though it did agree that household consumption numbers show more equal distribution than household income.","[""2001"", ""2001"", ""2001""]",10,corrupted,keyboard,any,3,3,True,hard,none,When was consumotiln inrauality lower tgsn it had been in 1986?,43356647.0,"[{""edit_num"": 1, ""old"": ""inequality"", ""new"": ""inrauality"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""than"", ""new"": ""tgsn"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""consumption"", ""new"": ""consumotiln"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [6, 9], ""operation_count"": 2}]",0.0,6,2001,1.0,1.0,1.0,,1.4081503229999726,,23,16,7,1.0,0.0,-27.303661,5.5033035
Qwen/Qwen3-4B,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,clean,none,none,0,0,True,none,none,What topic do private bills typically have?,,[],,0,large-scale development projects such as infrastructure projects that require the use of land or property.,0.0,0.3529411764705882,1.0,,1.862624493000112,,8,8,0,0.3529411764705882,0.0,32.456116,-36.668125
Qwen/Qwen3-4B,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,corrupted,keyboard,any,1,1,True,hard,none,What topic do orivafe bills typically have?,42666164.0,"[{""edit_num"": 1, ""old"": ""private"", ""new"": ""orivafe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 5], ""operation_count"": 2}]",0.0,2,large-scale development projects such as infrastructure projects that require the use of land or property.,0.0,0.3529411764705882,1.0,,1.6768693720005103,,10,8,2,0.3529411764705882,0.0,9.690831,-20.792595
Qwen/Qwen3-4B,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,corrupted,keyboard,any,2,2,True,hard,none,What topic do orivafe bills typically hacr?,42666164.0,"[{""edit_num"": 1, ""old"": ""private"", ""new"": ""orivafe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""have"", ""new"": ""hacr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,4,large-scale development projects such as infrastructure projects that require the use of land or property.,0.0,0.3529411764705882,1.0,,1.59388521999972,,11,8,3,0.3529411764705882,0.0,-1.2983936,-16.265316
Qwen/Qwen3-4B,,hf,squad,572fc8a904bcaa1900d76d20,idf,What topic do private bills typically have?,"A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property. Private Bill Committees have been set up to consider legislation on issues such as the development of the Edinburgh Tram Network, the Glasgow Airport Rail Link, the Airdrie-Bathgate Rail Link and extensions to the National Gallery of Scotland.","[""large-scale development projects"", ""large-scale development projects"", ""large-scale development projects""]",7,corrupted,keyboard,any,3,3,True,hard,none,What topic do orivafe bilkx typically hacr?,42666164.0,"[{""edit_num"": 1, ""old"": ""private"", ""new"": ""orivafe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""have"", ""new"": ""hacr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""bills"", ""new"": ""bilkx"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,6,large-scale development projects such as infrastructure projects that require the use of land or property.,0.0,0.3529411764705882,1.0,,1.5956561680004595,,13,8,5,0.3529411764705882,0.0,-17.427448,-8.40373
Qwen/Qwen3-4B,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,clean,none,none,0,0,True,none,none,Who was an important early figure in the Islamic revival in India?,,[],,0,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,1.481301369999528,,13,13,0,1.0,0.0,31.029232,-17.283382
Qwen/Qwen3-4B,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,corrupted,keyboard,any,1,1,True,hard,none,Who was an important early figure in the Ixlanic revival in India?,43526766.0,"[{""edit_num"": 1, ""old"": ""Islamic"", ""new"": ""Ixlanic"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 4], ""operation_count"": 2}]",0.0,2,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,1.3867830769995635,,16,13,3,1.0,0.0,13.454889,-9.005779
Qwen/Qwen3-4B,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,corrupted,keyboard,any,2,2,True,hard,none,Who was an important datly figure in the Ixlanic revival in India?,43526766.0,"[{""edit_num"": 1, ""old"": ""Islamic"", ""new"": ""Ixlanic"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""early"", ""new"": ""datly"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,1.3347473300000274,,17,13,4,1.0,0.0,-1.4000063,-4.1896434
Qwen/Qwen3-4B,,hf,squad,57300137b2c2fd1400568717,idf,Who was an important early figure in the Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan. Trained as a lawyer he chose the profession of journalism, and wrote about contemporary issues and most importantly about Islam and Islamic law. Maududi founded the Jamaat-e-Islami party in 1941 and remained its leader until 1972. However, Maududi had much more impact through his writing than through his political organising. His extremely influential books (translated into many languages) placed Islam in a modern context, and influenced not only conservative ulema but liberal modernizer Islamists such as al-Faruqi, whose ""Islamization of Knowledge"" carried forward some of Maududi's key principles.","[""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi"", ""Sayyid Abul Ala Maududi""]",12,corrupted,keyboard,any,3,3,True,hard,none,Who was an important datly figure in the Ixlanic revival in Jndiw?,43526766.0,"[{""edit_num"": 1, ""old"": ""Islamic"", ""new"": ""Ixlanic"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""early"", ""new"": ""datly"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""India"", ""new"": ""Jndiw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 11, ""char_indices"": [0, 4], ""operation_count"": 2}]",0.0,6,Sayyid Abul Ala Maududi,1.0,1.0,1.0,,1.3437469959999362,,19,13,6,1.0,0.0,-8.192608,-0.1710919
Qwen/Qwen3-4B,,hf,squad,5730a40f396df91900096237,idf,What happened to the East India Trading Company in 1767?,"Britain's imperialist ambitions can be seen as early as the sixteenth century. In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year. With the establishment of trading posts in India, the British were able to maintain strength relative to others empires such as the Portuguese who already had set up trading posts in India. In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.","[""exploitation"", ""political activity caused exploitation"", ""political activity caused exploitation"", ""exploitation"", ""exploitation""]",9,clean,none,none,0,0,True,none,none,What happened to the East India Trading Company in 1767?,,[],,0,"plundering of the local economy, almost bringing the company into bankruptcy.",0.0,0.0,0.0,,1.4782475290003276,,15,15,0,0.0,0.0,26.11453,-6.724512
Qwen/Qwen3-4B,,hf,squad,5730a40f396df91900096237,idf,What happened to the East India Trading Company in 1767?,"Britain's imperialist ambitions can be seen as early as the sixteenth century. In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year. With the establishment of trading posts in India, the British were able to maintain strength relative to others empires such as the Portuguese who already had set up trading posts in India. In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.","[""exploitation"", ""political activity caused exploitation"", ""political activity caused exploitation"", ""exploitation"", ""exploitation""]",9,corrupted,keyboard,any,1,1,True,hard,none,What happened to the East India Tradibf Company in 1767?,43897025.0,"[{""edit_num"": 1, ""old"": ""Trading"", ""new"": ""Tradibf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [5, 6], ""operation_count"": 2}]",0.0,2,"plundering of the local economy, almost bringing the company into bankruptcy.",0.0,0.0,0.0,,1.7525968210002247,,17,15,2,0.0,0.0,4.731657,2.6372595
Qwen/Qwen3-4B,,hf,squad,5730a40f396df91900096237,idf,What happened to the East India Trading Company in 1767?,"Britain's imperialist ambitions can be seen as early as the sixteenth century. In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year. With the establishment of trading posts in India, the British were able to maintain strength relative to others empires such as the Portuguese who already had set up trading posts in India. In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.","[""exploitation"", ""political activity caused exploitation"", ""political activity caused exploitation"", ""exploitation"", ""exploitation""]",9,corrupted,keyboard,any,2,2,True,hard,none,What happened to the Rwst India Tradibf Company in 1767?,43897025.0,"[{""edit_num"": 1, ""old"": ""Trading"", ""new"": ""Tradibf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [5, 6], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""East"", ""new"": ""Rwst"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,4,"plundering of the local economy, almost bringing the company into bankruptcy.",0.0,0.0,0.0,,1.4598230239998884,,18,15,3,0.0,0.0,-10.380466,9.441579
Qwen/Qwen3-4B,,hf,squad,5730a40f396df91900096237,idf,What happened to the East India Trading Company in 1767?,"Britain's imperialist ambitions can be seen as early as the sixteenth century. In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year. With the establishment of trading posts in India, the British were able to maintain strength relative to others empires such as the Portuguese who already had set up trading posts in India. In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.","[""exploitation"", ""political activity caused exploitation"", ""political activity caused exploitation"", ""exploitation"", ""exploitation""]",9,corrupted,keyboard,any,3,3,True,hard,none,What haplenrd to the Rwst India Tradibf Company in 1767?,43897025.0,"[{""edit_num"": 1, ""old"": ""Trading"", ""new"": ""Tradibf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [5, 6], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""East"", ""new"": ""Rwst"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 1], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""happened"", ""new"": ""haplenrd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [3, 6], ""operation_count"": 2}]",0.0,6,"Exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.",0.0,0.125,1.0,,2.433175405999464,,20,15,5,0.0,-0.125,-22.310637,14.180423
